"x","y","vhi","date"
2602155,1197325,54,"2026-07-08 (latest valid available)"
2602165,1197325,52,"2026-07-08 (latest valid available)"
2602175,1197325,56,"2026-07-08 (latest valid available)"
2602185,1197325,54,"2026-07-08 (latest valid available)"
2602195,1197325,47,"2026-07-08 (latest valid available)"
2602205,1197325,43,"2026-07-08 (latest valid available)"
2602215,1197325,46,"2026-07-08 (latest valid available)"
2602225,1197325,50,"2026-07-08 (latest valid available)"
2602235,1197325,57,"2026-07-08 (latest valid available)"
2602245,1197325,48,"2026-07-08 (latest valid available)"
2602335,1197325,70,"2026-07-08 (latest valid available)"
2602345,1197325,98,"2026-07-08 (latest valid available)"
2602355,1197325,63,"2026-07-08 (latest valid available)"
2602415,1197325,64,"2026-07-08 (latest valid available)"
2602425,1197325,62,"2026-07-08 (latest valid available)"
2602435,1197325,60,"2026-07-08 (latest valid available)"
2602455,1197325,54,"2026-07-08 (latest valid available)"
2602465,1197325,57,"2026-07-08 (latest valid available)"
2602475,1197325,66,"2026-07-08 (latest valid available)"
2602485,1197325,60,"2026-07-08 (latest valid available)"
2602495,1197325,54,"2026-07-08 (latest valid available)"
2602505,1197325,52,"2026-07-08 (latest valid available)"
2602515,1197325,52,"2026-07-08 (latest valid available)"
2602525,1197325,54,"2026-07-08 (latest valid available)"
2602535,1197325,55,"2026-07-08 (latest valid available)"
2602565,1197325,54,"2026-07-08 (latest valid available)"
2602685,1197325,59,"2026-07-08 (latest valid available)"
2602715,1197325,80,"2026-07-08 (latest valid available)"
2602965,1197325,84,"2026-07-08 (latest valid available)"
2603155,1197325,41,"2026-07-08 (latest valid available)"
2603165,1197325,49,"2026-07-08 (latest valid available)"
2603175,1197325,52,"2026-07-08 (latest valid available)"
2603185,1197325,59,"2026-07-08 (latest valid available)"
2603195,1197325,59,"2026-07-08 (latest valid available)"
2603205,1197325,60,"2026-07-08 (latest valid available)"
2603215,1197325,59,"2026-07-08 (latest valid available)"
2603225,1197325,55,"2026-07-08 (latest valid available)"
2603235,1197325,60,"2026-07-08 (latest valid available)"
2603245,1197325,61,"2026-07-08 (latest valid available)"
2603255,1197325,59,"2026-07-08 (latest valid available)"
2603265,1197325,62,"2026-07-08 (latest valid available)"
2603275,1197325,64,"2026-07-08 (latest valid available)"
2603285,1197325,65,"2026-07-08 (latest valid available)"
2603295,1197325,64,"2026-07-08 (latest valid available)"
2603305,1197325,65,"2026-07-08 (latest valid available)"
2603315,1197325,65,"2026-07-08 (latest valid available)"
2603325,1197325,62,"2026-07-08 (latest valid available)"
2603335,1197325,61,"2026-07-08 (latest valid available)"
2603345,1197325,71,"2026-07-08 (latest valid available)"
2603355,1197325,71,"2026-07-08 (latest valid available)"
2603595,1197325,70,"2026-07-08 (latest valid available)"
2603635,1197325,45,"2026-07-08 (latest valid available)"
2603645,1197325,52,"2026-07-08 (latest valid available)"
2603655,1197325,60,"2026-07-08 (latest valid available)"
2603665,1197325,59,"2026-07-08 (latest valid available)"
2603785,1197325,63,"2026-07-08 (latest valid available)"
2595705,1197315,80,"2026-07-08 (latest valid available)"
2596495,1197315,49,"2026-07-08 (latest valid available)"
2596525,1197315,56,"2026-07-08 (latest valid available)"
2596535,1197315,52,"2026-07-08 (latest valid available)"
2596545,1197315,53,"2026-07-08 (latest valid available)"
2596555,1197315,55,"2026-07-08 (latest valid available)"
2596565,1197315,54,"2026-07-08 (latest valid available)"
2596575,1197315,54,"2026-07-08 (latest valid available)"
2596585,1197315,52,"2026-07-08 (latest valid available)"
2596595,1197315,56,"2026-07-08 (latest valid available)"
2596605,1197315,56,"2026-07-08 (latest valid available)"
2596615,1197315,55,"2026-07-08 (latest valid available)"
2596625,1197315,57,"2026-07-08 (latest valid available)"
2596635,1197315,56,"2026-07-08 (latest valid available)"
2596645,1197315,57,"2026-07-08 (latest valid available)"
2596655,1197315,58,"2026-07-08 (latest valid available)"
2596665,1197315,58,"2026-07-08 (latest valid available)"
2596675,1197315,57,"2026-07-08 (latest valid available)"
2596685,1197315,54,"2026-07-08 (latest valid available)"
2596695,1197315,47,"2026-07-08 (latest valid available)"
2596715,1197315,54,"2026-07-08 (latest valid available)"
2596725,1197315,47,"2026-07-08 (latest valid available)"
2596735,1197315,49,"2026-07-08 (latest valid available)"
2596745,1197315,46,"2026-07-08 (latest valid available)"
2596755,1197315,44,"2026-07-08 (latest valid available)"
2596765,1197315,39,"2026-07-08 (latest valid available)"
2596775,1197315,42,"2026-07-08 (latest valid available)"
2596785,1197315,45,"2026-07-08 (latest valid available)"
2596795,1197315,48,"2026-07-08 (latest valid available)"
2596805,1197315,45,"2026-07-08 (latest valid available)"
2596815,1197315,40,"2026-07-08 (latest valid available)"
2596825,1197315,43,"2026-07-08 (latest valid available)"
2596835,1197315,52,"2026-07-08 (latest valid available)"
2596845,1197315,50,"2026-07-08 (latest valid available)"
2596855,1197315,38,"2026-07-08 (latest valid available)"
2596865,1197315,44,"2026-07-08 (latest valid available)"
2596875,1197315,43,"2026-07-08 (latest valid available)"
2596885,1197315,46,"2026-07-08 (latest valid available)"
2596895,1197315,42,"2026-07-08 (latest valid available)"
2596905,1197315,36,"2026-07-08 (latest valid available)"
2596915,1197315,35,"2026-07-08 (latest valid available)"
2596925,1197315,44,"2026-07-08 (latest valid available)"
2596935,1197315,41,"2026-07-08 (latest valid available)"
2596945,1197315,42,"2026-07-08 (latest valid available)"
2596955,1197315,48,"2026-07-08 (latest valid available)"
2596965,1197315,46,"2026-07-08 (latest valid available)"
2597005,1197315,48,"2026-07-08 (latest valid available)"
2597015,1197315,46,"2026-07-08 (latest valid available)"
2597025,1197315,47,"2026-07-08 (latest valid available)"
2597035,1197315,43,"2026-07-08 (latest valid available)"
2597045,1197315,47,"2026-07-08 (latest valid available)"
2597055,1197315,46,"2026-07-08 (latest valid available)"
2597065,1197315,46,"2026-07-08 (latest valid available)"
2597075,1197315,46,"2026-07-08 (latest valid available)"
2597085,1197315,52,"2026-07-08 (latest valid available)"
2597095,1197315,47,"2026-07-08 (latest valid available)"
2597105,1197315,49,"2026-07-08 (latest valid available)"
2597115,1197315,55,"2026-07-08 (latest valid available)"
2597125,1197315,52,"2026-07-08 (latest valid available)"
2597135,1197315,57,"2026-07-08 (latest valid available)"
2597145,1197315,57,"2026-07-08 (latest valid available)"
2597155,1197315,57,"2026-07-08 (latest valid available)"
2597165,1197315,58,"2026-07-08 (latest valid available)"
2597175,1197315,60,"2026-07-08 (latest valid available)"
2597185,1197315,57,"2026-07-08 (latest valid available)"
2597195,1197315,47,"2026-07-08 (latest valid available)"
2597205,1197315,48,"2026-07-08 (latest valid available)"
2597215,1197315,48,"2026-07-08 (latest valid available)"
2597225,1197315,47,"2026-07-08 (latest valid available)"
2597235,1197315,53,"2026-07-08 (latest valid available)"
2597245,1197315,56,"2026-07-08 (latest valid available)"
2597255,1197315,55,"2026-07-08 (latest valid available)"
2597265,1197315,54,"2026-07-08 (latest valid available)"
2597275,1197315,56,"2026-07-08 (latest valid available)"
2597285,1197315,56,"2026-07-08 (latest valid available)"
2597295,1197315,57,"2026-07-08 (latest valid available)"
2597305,1197315,56,"2026-07-08 (latest valid available)"
2597315,1197315,53,"2026-07-08 (latest valid available)"
2597325,1197315,53,"2026-07-08 (latest valid available)"
2597335,1197315,53,"2026-07-08 (latest valid available)"
2597345,1197315,50,"2026-07-08 (latest valid available)"
2597355,1197315,56,"2026-07-08 (latest valid available)"
2597365,1197315,57,"2026-07-08 (latest valid available)"
2597375,1197315,57,"2026-07-08 (latest valid available)"
2597385,1197315,57,"2026-07-08 (latest valid available)"
2597395,1197315,59,"2026-07-08 (latest valid available)"
2597405,1197315,58,"2026-07-08 (latest valid available)"
2597415,1197315,55,"2026-07-08 (latest valid available)"
2597435,1197315,53,"2026-07-08 (latest valid available)"
2597445,1197315,63,"2026-07-08 (latest valid available)"
2597455,1197315,63,"2026-07-08 (latest valid available)"
2597465,1197315,59,"2026-07-08 (latest valid available)"
2597475,1197315,57,"2026-07-08 (latest valid available)"
2597485,1197315,58,"2026-07-08 (latest valid available)"
2597495,1197315,53,"2026-07-08 (latest valid available)"
2597505,1197315,53,"2026-07-08 (latest valid available)"
2597515,1197315,52,"2026-07-08 (latest valid available)"
2597525,1197315,52,"2026-07-08 (latest valid available)"
2597535,1197315,51,"2026-07-08 (latest valid available)"
2597545,1197315,49,"2026-07-08 (latest valid available)"
2597555,1197315,53,"2026-07-08 (latest valid available)"
2597565,1197315,55,"2026-07-08 (latest valid available)"
2597575,1197315,54,"2026-07-08 (latest valid available)"
2597585,1197315,53,"2026-07-08 (latest valid available)"
2597595,1197315,55,"2026-07-08 (latest valid available)"
2598145,1197315,78,"2026-07-08 (latest valid available)"
2600465,1197315,70,"2026-07-08 (latest valid available)"
2600475,1197315,67,"2026-07-08 (latest valid available)"
2600485,1197315,74,"2026-07-08 (latest valid available)"
2600535,1197315,62,"2026-07-08 (latest valid available)"
2600545,1197315,62,"2026-07-08 (latest valid available)"
2600555,1197315,55,"2026-07-08 (latest valid available)"
2600565,1197315,53,"2026-07-08 (latest valid available)"
2600575,1197315,52,"2026-07-08 (latest valid available)"
2600585,1197315,46,"2026-07-08 (latest valid available)"
2600595,1197315,46,"2026-07-08 (latest valid available)"
2600605,1197315,46,"2026-07-08 (latest valid available)"
2600615,1197315,50,"2026-07-08 (latest valid available)"
2600625,1197315,48,"2026-07-08 (latest valid available)"
2600635,1197315,50,"2026-07-08 (latest valid available)"
2600645,1197315,49,"2026-07-08 (latest valid available)"
2600655,1197315,50,"2026-07-08 (latest valid available)"
2600665,1197315,48,"2026-07-08 (latest valid available)"
2600675,1197315,52,"2026-07-08 (latest valid available)"
2600685,1197315,53,"2026-07-08 (latest valid available)"
2600695,1197315,50,"2026-07-08 (latest valid available)"
2600705,1197315,47,"2026-07-08 (latest valid available)"
2600715,1197315,46,"2026-07-08 (latest valid available)"
2600725,1197315,46,"2026-07-08 (latest valid available)"
2600735,1197315,48,"2026-07-08 (latest valid available)"
2600765,1197315,54,"2026-07-08 (latest valid available)"
2600795,1197315,50,"2026-07-08 (latest valid available)"
2600805,1197315,47,"2026-07-08 (latest valid available)"
2600815,1197315,47,"2026-07-08 (latest valid available)"
2600825,1197315,47,"2026-07-08 (latest valid available)"
2600835,1197315,50,"2026-07-08 (latest valid available)"
2600845,1197315,49,"2026-07-08 (latest valid available)"
2600855,1197315,57,"2026-07-08 (latest valid available)"
2600865,1197315,48,"2026-07-08 (latest valid available)"
2601795,1197315,94,"2026-07-08 (latest valid available)"
2601915,1197315,75,"2026-07-08 (latest valid available)"
2602085,1197315,57,"2026-07-08 (latest valid available)"
2602095,1197315,55,"2026-07-08 (latest valid available)"
2602105,1197315,56,"2026-07-08 (latest valid available)"
2602115,1197315,54,"2026-07-08 (latest valid available)"
2602125,1197315,49,"2026-07-08 (latest valid available)"
2602135,1197315,49,"2026-07-08 (latest valid available)"
2602145,1197315,53,"2026-07-08 (latest valid available)"
2602155,1197315,52,"2026-07-08 (latest valid available)"
2602165,1197315,54,"2026-07-08 (latest valid available)"
2602175,1197315,55,"2026-07-08 (latest valid available)"
2602185,1197315,49,"2026-07-08 (latest valid available)"
2602195,1197315,51,"2026-07-08 (latest valid available)"
2602205,1197315,47,"2026-07-08 (latest valid available)"
2602215,1197315,50,"2026-07-08 (latest valid available)"
2602225,1197315,53,"2026-07-08 (latest valid available)"
2602235,1197315,59,"2026-07-08 (latest valid available)"
2602245,1197315,56,"2026-07-08 (latest valid available)"
2602255,1197315,34,"2026-07-08 (latest valid available)"
2602345,1197315,89,"2026-07-08 (latest valid available)"
2602355,1197315,58,"2026-07-08 (latest valid available)"
2602365,1197315,58,"2026-07-08 (latest valid available)"
2602415,1197315,62,"2026-07-08 (latest valid available)"
2602425,1197315,62,"2026-07-08 (latest valid available)"
2602435,1197315,62,"2026-07-08 (latest valid available)"
2602465,1197315,57,"2026-07-08 (latest valid available)"
2602475,1197315,67,"2026-07-08 (latest valid available)"
2602485,1197315,61,"2026-07-08 (latest valid available)"
2602495,1197315,58,"2026-07-08 (latest valid available)"
2602505,1197315,52,"2026-07-08 (latest valid available)"
2602515,1197315,53,"2026-07-08 (latest valid available)"
2602525,1197315,52,"2026-07-08 (latest valid available)"
2602535,1197315,55,"2026-07-08 (latest valid available)"
2602545,1197315,56,"2026-07-08 (latest valid available)"
2602555,1197315,53,"2026-07-08 (latest valid available)"
2602565,1197315,54,"2026-07-08 (latest valid available)"
2602575,1197315,58,"2026-07-08 (latest valid available)"
2602695,1197315,31,"2026-07-08 (latest valid available)"
2602705,1197315,53,"2026-07-08 (latest valid available)"
2602715,1197315,87,"2026-07-08 (latest valid available)"
2602945,1197315,91,"2026-07-08 (latest valid available)"
2602955,1197315,82,"2026-07-08 (latest valid available)"
2603055,1197315,64,"2026-07-08 (latest valid available)"
2603105,1197315,44,"2026-07-08 (latest valid available)"
2603115,1197315,38,"2026-07-08 (latest valid available)"
2603125,1197315,45,"2026-07-08 (latest valid available)"
2603135,1197315,40,"2026-07-08 (latest valid available)"
2603145,1197315,39,"2026-07-08 (latest valid available)"
2603155,1197315,48,"2026-07-08 (latest valid available)"
2603165,1197315,57,"2026-07-08 (latest valid available)"
2603175,1197315,60,"2026-07-08 (latest valid available)"
2603185,1197315,60,"2026-07-08 (latest valid available)"
2603195,1197315,61,"2026-07-08 (latest valid available)"
2603205,1197315,61,"2026-07-08 (latest valid available)"
2603215,1197315,61,"2026-07-08 (latest valid available)"
2603225,1197315,61,"2026-07-08 (latest valid available)"
2603235,1197315,60,"2026-07-08 (latest valid available)"
2603245,1197315,61,"2026-07-08 (latest valid available)"
2603255,1197315,60,"2026-07-08 (latest valid available)"
2603265,1197315,62,"2026-07-08 (latest valid available)"
2603275,1197315,65,"2026-07-08 (latest valid available)"
2603285,1197315,65,"2026-07-08 (latest valid available)"
2603295,1197315,64,"2026-07-08 (latest valid available)"
2603305,1197315,64,"2026-07-08 (latest valid available)"
2603315,1197315,64,"2026-07-08 (latest valid available)"
2603325,1197315,61,"2026-07-08 (latest valid available)"
2603335,1197315,60,"2026-07-08 (latest valid available)"
2603635,1197315,69,"2026-07-08 (latest valid available)"
2603645,1197315,59,"2026-07-08 (latest valid available)"
2603655,1197315,59,"2026-07-08 (latest valid available)"
